DWT,mmsi
"44,100",413302510
,413302511
"45,100",413302520
,413302521
,413302522
,413302525
,413302526
,413302527
,413826817
,413826821
,10125062
,413826823
,413695750
,413695751
,413957898
,413695758
,413695759
,413695762
,413695763
,413826836
,413695766
,413302551
,413695768
,413695767
,413826842
,413302558
,413302559
,413302564
,413302567
,413302572
,413826862
,414089007
,413826867
,414351160
,413826874
,413957955
,413826884
,413826885
,413302610
,413302611
,413826901
,413826903
,413302615
"63,400",477527900
,477527901
,413826908
,413302621
,413826914
,413564774
,413826919
,413302638
,413957999
,413826927
,413826929
,413826931
,413695860
,414351221
,414351222
,413695861
,413302650
,413302654
,452362123
,413695895
,413302681
,413302682
,452100000
6213,413826988
,413826994
,413695930
,413695931
,413827004
,413827006
,413958079
,413827017
,413827021
,413827027
,413958099
,414351321
,414351322
,414351323
,414351324
,414351325
,413302749
,419856358
,413827056
,413958129
,413827061
,413695990
,413695991
,413958137
,413302781
,413695998
,413695999
,413696000
,413696001
,413827074
,413696002
,413302782
,413696007
,413827082
,413696013
,413696014
,413696015
,413696016
,413696017
,413827092
,413827093
,413433878
,654213141
,413827096
,654213143
,413696027
,413958197
,413958198
,413827145
,413827157
,413827165
,413958237
,413827169
,413827171
,413433974
,413433975
,413696120
,413302911
,413433983
"56,900",351568000
,413827208
,413696140
,413696141
,413696143
,413827216
,414351511
,413696157
3002,413958302
,413827234
,413827244
,413302991
,413827282
4998,413434070
,413827288
,413827292
,413827293
,413303006
,413303007
,413827298
,413696230
,413696231
,229409001
,229409002
"33,900",413303020
,413303021
,477528301
,229409004
,413303023
,413696240
,413958385
"53,500",477528300
,229409005
,229409007
,413696246
,413696247
,229409018
,229409019
,413303037
,413303038
,477528318
,413827329
,413827334
,413303060
,413827352
,413827354
,413827356
,413303069
,413303080
,413303081
,413303082
,413303083
,413303084
,413303085
,413303086
,413303087
,229278001
,413434166
,229278006
,413303096
,413303097
,413303098
,413303099
,413565245
,413827392
,477921601
"324,300",563118400
,413303111
,413827399
,413696331
,413827404
,413303118
,413696335
"178,100",205554000
,413303121
,413303122
,205554001
,413303119
,205554006
,413303127
,205554010
,413303131
,413696347
,413303133
,205554014
,413303134
"93,100",477135200
,413827425
,413827426
,413827423
,413827429
,413696360
"32,300",314737000
,413827434
,413827435
,314737001
,413958509
,413434222
,413434223
,413696361
,413696364
,413827442
,413696371
,413696370
,413696365
"45,300",413303160
44996,413303160
,413303161
,413696378
,413303163
,413303164
,413303162
,414351742
,413303166
,413434236
,413958521
,413827458
,413696391
,413827465
,477790601
,413827467
,413827469
,477790605
,413696399
,413827473
,413827474
,413827476
,413958549
,413958548
,413303191
,477790618
,413827483
,413303198
,413303199
,413827487
,413958561
,413827492
,413827495
,413827497
1275,413303210
,413958574
,414351790
,413827506
"82,200",477528500
,477528501
,413827508
,413827513
,413827515
,477528508
,413827516
,413827518
,413827525
,413827526
,413434310
,413958602
,413303245
,413303247
,413958609
,413827539
,413827543
,413827547
,413827549
,413434335
"25,500",413696480
20500,413696480
"56,800",477266400
,413696481
,413827553
,413434340
,413696485
,413958631
,413827559
,413827561
,413696489
,413958633
,477266413
,413827565
,413827567
,413827569
,413696497
,413827571
,477266418
,413827572
,413827574
,413827577
,413827581
,413827584
,413827589
,134906375
,134906377
,413958666
,413827593
,413827596
727,413303310
,413303311
,413827604
12678,413827607
,413303320
,413303321
,413303322
,413303323
,413303324
,413303325
,413303326
,413827615
,413303327
,413827612
"28,300",370836000
,413827616
,413827621
13590,413696550
,413696551
,413827622
,477135404
,477135405
15355,413827631
15355,413827631
,413827632
,413696567
,413827644
,413434430
,413827647
,413303360
,413303361
,413303362
,413827651
"45,000",413696580
44978,413696580
,413303363
,413303365
,413827655
16239,413827656
,413303369
,413827657
,413303373
,414351950
,413827662
,413303376
,413303378
,413303386
,413303387
,413827676
2800,413827677
,413827682
,413827685
,413434471
,413827691
,413827692
,413827695
,413827696
,413827697
,413827699
,413696630
,413696631
,413827702
,413303420
,413303421
,413696638
,413696639
,413303422
,413303423
16638,413827712
,414352001
"73,900",414352000
73901,414352000
,414352002
,414352004
,413827716
,414352008
,414352009
,413827721
,413827717
"175,200",477135500
,477135501
,414352014
,413827726
,477135502
,413303441
,477135503
,413827731
,413827732
,414352016
,413303440
,413827735
,413827736
,414352019
,413958814
,413827742
,413827743
,413827744
,413434530
,413958818
,413827751
,413827755
,342000300
,413827757
,413827758
,413827756
"82,600",370574000
,414352050
,413434547
,412254900
,413958841
,565347001
,565347002
,413827772
,413827777
,413827778
,413827782
,413958855
"74,600",414221000
74577,414221000
,414221002
,413827788
,414221004
,414221007
,413827792
1400,413827793
,563118803
,413958871
,413827801
,413827802
,413827803
,414221019
,413827806
,413827807
,413827808
,413827814
,413827817
,413827818
,413303530
,413827822
,413827823
,413827824
,477528815
,372278001
,413827827
,372278002
,372278003
,413303546
,413303547
,372278010
,372278011
,413827841
,413827842
,413827845
,413827847
440,413303560
,413827849
,413696775
,413696779
,220758801
,220758802
,413958936
,413827866
,413303579
,413827868
15584,413827869
,413827871
,413827872
,413827873
,413827875
,413434660
,413827877
,413303590
,413303591
,413827879
,414352170
,413827883
,413827884
,413303598
,413303599
,413827891
,414352181
,414352182
,414352183
87,413827895
,477922103
14850,413827893
,413434679
,477922108
,413827898
,413827901
,414352191
,413827904
,413303615
,413303610
,413303614
,413303620
,413303622
,413303623
,413696840
,413827913
,413827914
,413696843
,413303628
,413827917
,413827918
,413303629
,413303631
,413696841
,413827922
,413827923
,413303636
,413696847
,413303639
,413959001
,413696859
,412124001
,413827939
,413827943
,413827945
,413827946
,413827947
,413827949
,412124015
540,413696880
,413696881
,477266801
,477266802
,413827956
,412124019
,413696885
,413434742
,413827957
,413959032
,413827953
,413434750
,355632000
,413827971
,413827973
,413303690
,413827979
,413303691
,355632010
,413303694
,414352271
,413303695
,355632017
,351962001
"228,700",477397900
,477922201
,413303706
,477922202
,413303707
,351962011
,414352286
,413827999
"178,100",413828000
,413828005
,413828008
,413828018
,413828025
16120,413434810
,413434811
,413828026
,413828029
,413828035
,413828037
,413828041
,413828051
,413828054
,413303770
,413303771
,413303774
,413303775
,413828064
,413697000
,413697001
,413697003
,413697004
,413697005
,413697007
,413697016
,413697017
,413697018
,413828101
,413828105
15785,413434890
,413434891
,413303820
,413434894
,413434895
,413828127
,413828132
,413697060
,414352423
,413828135
,413303851
,249726001
,351700018
,249726003
,414352440
,414352441
,414352442
,413828155
,413828154
,414352445
,413828158
,413828159
"47,500",413303880
46207,413303880
46207,413303880
,413828169
,413303881
,413828173
,413303887
,413828182
,413303896
,413303897
,413828187
,413828188
,563119205
,413828198
,413828199
,231900265
,563119210
,414352491
,413828204
,414352495
,477922418
,563119218
,413697140
,413697141
,413697143
,413828216
,414352506
,413697149
,413697150
,413828228
,229541001
,413828242
5022,413435030
,413828249
,229541017
,413828252
,232031389
,413828253
,413959326
,413828254
,413303971
,413828266
,413828271
,413828274
,413828275
,413303987
,413303990
,413303991
,414352566
,413959352
,413303998
,413303999
,413828288
"50,000",563119300
,413828295
,413828297
,413435081
,413959371
,413435085
,413959374
,413828304
,413828312
,413828313
,231900381
,413304031
,413828326
,413828329
,413304042
,413304043
,413304044
,356812013
,413304046
,356812018
,413304051
"47,500",413304050
47448,413304050
47448,413304050
,414352630
,414352631
,413697271
,413828346
,413959422
,413304063
,414352639
,413828352
,413828351
,413697290
,413828363
,413828364
,413828369
,413959448
,413304088
,413828379
,413828412
,413828413
,413828416
4633,413697350
,413304140
,413828429
,414352720
7922,413697360
,413959507
,312903000
,312903002
,312903003
,413828444
,413697373
,413828449
,413959521
,413828455
,413828457
,413304170
,413304171
,413828458
,413304174
,414352750
,414352751
,413304175
,413697390
,413435251
,413304180
,413304181
,413304182
,413304183
,413828468
,413828472
859,413435260
,413304189
,413304190
,413304191
,413435261
,413435262
,413304188
,997754246
,413828495
"48,700",414746000
48698,414746000
,414746001
,413304210
,413304211
,414746002
,414746003
,413304214
,413304215
,414746005
,414746006
,413304218
,413304219
,997754268
,414746013
,413304222
,413304223
,413828512
,413959585
,414746014
,312772002
,414352804
,413959593
,413828522
,413828523
,413828525
,312772014
"182,600",440174000
,440174001
,440174002
,413959606
,413959613
,413828549
,302155208
,413828554
,413828559
"80,000",414615000
,413828569
,413304282
,414615002
,414352860
,414615007
,413959652
,413828582
,413435370
,413435374
,413828598
,413435386
,413435387
,413828608
"47,200",413304330
,413304331
,413959693
,477136401
,414352920
,413304346
,413304347
,413304351
,414484001
,414484002
,413959715
,414484006
,414352940
,413959725
,414484013
,413697583
,414484016
,414484017
,414484018
,414484019
,413697591
,231900731
,413959765
,413828702
,413697631
,413697630
,413828709
,413304422
"72,900",414353000
,414353001
,413828715
,413304428
,414353004
,413304429
,414353006
,413828718
,413828723
,413828726
,413304438
,413828729
,414353017
,414353018
,413304447
,413697670
,372410000
,372410002
,413828768
,413828782
,413828783
,413828784
,413697722
,413697730
,413304520
,231900879
,413304537
,413304538
,413828831
,413828843
,413304561
,563382001
,413304562
,563382002
,414253003
,413304567
,563382008
,413304568
,413304571
,413828864
,413959944
,413959946
16239,413828877
,413959953
,413828905
,413435690
,940082988
6140,413828909
,413435695
,413828918
,413435706
,413435707
,413828924
,413828925
,413828929
,413828937
,413960009
,413828938
,413828941
,541230925
,413828948
,413828949
,413960023
,413828952
,413960026
963,413435740
,413435741
,413435742
,413828959
,413435743
,210012018
,413828979
,219056000
,413697920
,413828992
,413697924
,413697928
,13141902
,13141903
,13141904
,13141905
,13141906
,13141907
,413697937
,13141909
,413960085
,13141912
,231901084
,477136802
,477136804
,413829031
,413960104
,413960107
,477136811
,413829036
,413960111
,477136815
,477136818
